Record_ID,Composition_Canonical,YS_Tensile_MPa,Test_Temperature_C,Grain_Size_um,Density_Exp_g_cm3,Density_Calc_g_cm3,Precipitate_Size_nm,Matrix_Volume_pct,Youngs_Modulus_Exp_GPa,Youngs_Modulus_Calc_GPa,Predicted_Solidus_C,Processing_Method,Phase,Alloy_Class,Equilibrium_Condition,Single_Multiphase,Test_Type,Precipitate_Info,Ag,Al,B,C,Ca,Co,Cr,Cu,Fe,Ga,Hf,I,Li,Mg,Mn,Mo,Nb,Nd,Ni,O,Pd,Re,Ru,S,Sc,Si,Sn,T,Ta,Ti,V,W,Y,Zn,Zr,MI_n_elements,MI_max_fraction,MI_min_nonzero_fraction,MI_top2_fraction,MI_top3_fraction,MI_fraction_std,MI_fraction_range,MI_config_entropy_R,MI_weighted_atomic_mass,MI_weighted_electronegativity,MI_weighted_atomic_radius,MI_weighted_VEC,MI_radius_std,MI_en_std,MI_mass_std,MI_atomic_size_mismatch,MI_pair_fraction_product_sum,MI_pair_electronegativity_interaction,MI_pair_radius_interaction,ACF_atomic_mass_mean,ACF_atomic_mass_var,ACF_atomic_mass_std,ACF_atomic_mass_skew,ACF_atomic_mass_kurtosis,ACF_atomic_mass_min,ACF_atomic_mass_max,ACF_atomic_mass_range,ACF_atomic_mass_q25,ACF_atomic_mass_q50,ACF_atomic_mass_q75,ACF_atomic_radius_mean,ACF_atomic_radius_var,ACF_atomic_radius_std,ACF_atomic_radius_skew,ACF_atomic_radius_kurtosis,ACF_atomic_radius_min,ACF_atomic_radius_max,ACF_atomic_radius_range,ACF_atomic_radius_q25,ACF_atomic_radius_q50,ACF_atomic_radius_q75,ACF_electronegativity_mean,ACF_electronegativity_var,ACF_electronegativity_std,ACF_electronegativity_skew,ACF_electronegativity_kurtosis,ACF_electronegativity_min,ACF_electronegativity_max,ACF_electronegativity_range,ACF_electronegativity_q25,ACF_electronegativity_q50,ACF_electronegativity_q75,ACF_VEC_mean,ACF_VEC_var,ACF_VEC_std,ACF_VEC_skew,ACF_VEC_kurtosis,ACF_VEC_min,ACF_VEC_max,ACF_VEC_range,ACF_VEC_q25,ACF_VEC_q50,ACF_VEC_q75,ACF_dominant_fraction,ACF_second_fraction,ACF_top2_fraction,ACF_top3_fraction,ACF_atomic_mass_above_mean_fraction,ACF_atomic_mass_below_mean_fraction,ACF_atomic_radius_above_mean_fraction,ACF_atomic_radius_below_mean_fraction,ACF_electronegativity_above_mean_fraction,ACF_electronegativity_below_mean_fraction,ACF_VEC_above_mean_fraction,ACF_VEC_below_mean_fraction,ACF_config_entropy_normalized,ACF_entropy_weighted_atomic_mass,ACF_entropy_weighted_atomic_radius,ACF_entropy_weighted_electronegativity,ACF_entropy_weighted_VEC,ACF_refractory_fraction,ACF_transition_fraction,ACF_early_transition_fraction,ACF_late_transition_fraction,ACF_heavy_element_fraction,ACF_light_element_fraction,ACF_large_radius_fraction,ACF_small_radius_fraction,ACF_high_EN_fraction,ACF_low_EN_fraction,ACF_fraction_squared_sum,ACF_fraction_cubed_sum,ACF_fraction_fourth_sum,ACF_effective_component_number,ACF_entropy_x_radius_std,ACF_entropy_x_EN_std,ACF_entropy_x_mass_std,ACF_refractory_x_radius_std,ACF_transition_x_EN_std
R02703,Al:16.7167;Cr:20.8208;Fe:20.8208;Mn:20.8208;Ni:20.8208,1200.0,25.0,,,,,,,194.482650816487,,0,,Cantor-type HEA/MEA,,,,,0.0,16.716716716716714,0.0,0.0,0.0,0.0,20.82082082082082,0.0,20.82082082082082,0.0,0.0,0.0,0.0,0.0,20.82082082082082,0.0,0.0,0.0,20.82082082082082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.2082082082082082,0.1671671671671671,0.4164164164164164,0.6246246246246246,0.0712856856079728,0.041041041041041,1.6059172930059176,50.6227927927928,1.716186186186186,129.05005005005006,6.9559559559559565,6.393933052306293,0.1371516676869759,10.813677015645824,4.95461493414881,0.399326253180107,0.0761158355552749,2.8955321688054414,50.62281331331331,116.94096404914205,10.813924544268934,-1.6230365705493397,0.8998483918610849,26.9815,58.6934,31.711899999999996,51.9961,54.938,55.845,129.05005005005006,40.882379877374866,6.393933052306293,1.6030904624217155,0.8818003759060487,124.0,143.0,19.0,126.0,127.0,128.0,1.716186186186186,0.01881057994931868,0.13715166768697595,0.24423460550086115,-1.556219711475482,1.55,1.91,0.3599999999999999,1.61,1.66,1.83,6.9559559559559565,4.963025087149211,2.2277847937242976,-0.3998730004065188,-0.5949857100023288,3.0,10.0,7.0,6.0,7.0,8.0,0.2082082082082082,0.2082082082082082,0.4164164164164164,0.6246246246246246,0.8328328328328328,0.16716716716716715,0.16716716716716715,0.8328328328328328,0.4164164164164164,0.5835835835835835,0.6246246246246246,0.37537537537537535,0.45169059805194806,131.91886459181055,336.2937569817311,4.472239259177857,18.126645909247134,0.0,0.8328328328328328,0.2082082082082082,0.6246246246246246,0.0,0.9999999999999999,0.16716716716716715,0.8328328328328328,0.4164164164164164,0.5835835835835835,0.2013474936397859,0.04077531465880776,0.008298033483918606,4.966538107442336,10.268127653720661,0.22025423478942643,17.366268421938628,0.0,0.11422441192749148
R02704,Al:7.1000;Co:28.6000;Fe:28.6000;Mn:7.1000;Ni:28.6000,138.0,25.0,,,,,,,195.493680809422,,0,,Cantor-type HEA/MEA,,,,,0.0,7.1,0.0,0.0,0.0,28.6,0.0,0.0,28.6,0.0,0.0,0.0,0.0,0.0,7.1,0.0,0.0,0.0,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.286,0.071,0.5720000000000001,0.8580000000000001,0.0816914156748307,0.215,1.449613763587767,55.42902600000001,1.83168,126.42000000000002,8.432000000000002,4.673713726791576,0.1074494187978696,8.005032094709177,3.696973364018017,0.372265,0.0491283799999999,1.6262,55.429162100000006,64.08370628447358,8.005229933266975,-3.142826745531216,8.341093897652579,26.9815,58.9332,31.9517,55.845,58.6934,58.9332,126.42000000000002,21.843599999999995,4.673713726791576,3.1219579498223604,8.267734376876048,124.0,143.0,19.0,124.0,125.0,126.0,1.83168,0.01154537759999999,0.10744941879786968,-1.765847277753222,1.7319962987540682,1.55,1.91,0.3599999999999999,1.83,1.88,1.91,8.432000000000002,3.0893759999999997,1.7576620835644148,-1.9256538908725722,3.6933128834003845,3.0,10.0,7.0,8.0,9.0,10.0,0.28600000000000003,0.28600000000000003,0.5720000000000001,0.8580000000000001,0.8580000000000001,0.142,0.142,0.8580000000000001,0.5720000000000001,0.42800000000000005,0.5720000000000001,0.42800000000000005,0.40772766482715667,135.78003833835052,309.68017188797216,4.486908536970106,20.65514324758252,0.0,0.929,0.0,0.929,0.0,0.7140000000000001,0.071,0.929,0.8580000000000001,0.142,0.25547000000000003,0.07089679000000003,0.02012258021000001,3.914353935882882,6.775079741551962,0.15576015628982995,11.604491485312812,0.0,0.09982051006322093
R02705,Al:18.0000;Co:30.0000;Cr:10.0000;Fe:10.0000;Mo:1.0000;Ni:31.0000,1159.7,25.0,,,,,,,189.749538844502,,0,,Cantor-type HEA/MEA,,,,,0.0,18.0,0.0,0.0,0.0,30.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.31,0.01,0.61,0.79,0.0785958709117072,0.3,1.5394910038802296,52.47509,1.8165,128.46999999999997,7.799999999999999,7.039112159924716,0.1234615324706444,12.709742751208616,5.479187483400573,0.3807,0.0624349999999999,3.1469,52.475194,161.544457063964,12.71001404656832,-0.9748450584106106,1.3206628146670072,26.9815,95.95,68.9685,51.9961,58.6934,58.9332,128.46999999999997,49.549099999999996,7.0391121599247155,1.496930565537309,0.38758179956513805,124.0,143.0,19.0,124.0,125.0,128.0,1.8165,0.015242749999999987,0.12346153247064443,-0.6549565094817237,-0.6108987616374106,1.61,2.16,0.55,1.66,1.88,1.91,7.799999999999999,6.44,2.5377155080899043,-1.023564508972644,-0.47814513328961405,3.0,10.0,7.0,6.0,9.0,10.0,0.31,0.3,0.61,0.79,0.72,0.28,0.19,0.81,0.72,0.28,0.71,0.29,0.43300711391784347,133.26028304782147,326.24840916555013,4.612985407092877,19.808029824015655,0.01,0.8200000000000001,0.11,0.71,0.01,0.69,0.19,0.81,0.72,0.28,0.23859999999999998,0.06462399999999999,0.018584979999999997,4.191114836546522,10.836649839867597,0.19006791846489432,19.566952273698757,0.07039112159924715,0.10123845662592844
R02706,Al:18.0000;Co:30.0000;Cr:10.0000;Fe:10.0000;Mo:2.0000;Ni:30.0000,1250.8,25.0,,,,,,,191.003204751286,,0,,Cantor-type HEA/MEA,,,,,0.0,18.0,0.0,0.0,0.0,30.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.3,0.02,0.6,0.78,0.0775030495469412,0.2799999999999999,1.5698048791607797,52.84765999999999,1.819,128.61999999999998,7.76,7.101802588075791,0.1277849756426787,13.413157955694103,5.521538320693356,0.3836,0.0648599999999999,3.2203999999999997,52.847759999999994,179.9195783484,13.413410392156052,-0.5732464511392665,1.6453460874132633,26.9815,95.95,68.9685,51.9961,58.6934,58.9332,128.61999999999998,50.43560000000001,7.101802588075791,1.4293545247582835,0.19286846764278653,124.0,143.0,19.0,124.0,125.0,128.0,1.8189999999999997,0.01632899999999999,0.1277849756426787,-0.4590777350023767,-0.36528172477499243,1.61,2.16,0.55,1.66,1.88,1.91,7.76,6.4224,2.5342454498331453,-0.9905449395773204,-0.53147168765822,3.0,10.0,7.0,6.0,9.0,10.0,0.3,0.3,0.6,0.78,0.72,0.28,0.19999999999999998,0.8,0.72,0.28,0.7,0.3,0.4415333889143485,135.808431458371,330.5283034545963,4.674475073735894,19.941685856069565,0.02,0.8200000000000001,0.12000000000000001,0.7,0.02,0.6799999999999999,0.19999999999999998,0.8,0.72,0.28,0.2328,0.06183999999999999,0.01744992,4.29553264604811,11.14844434790736,0.2005974781449244,21.05643706904432,0.14203605176151582,0.10478368002699655
R02707,Al:18.0000;Co:30.0000;Cr:10.0000;Fe:10.0000;Mo:3.0000;Ni:29.0000,1198.3,25.0,,,,,,,192.256870658071,,0,,Cantor-type HEA/MEA,,,,,0.0,18.0,0.0,0.0,0.0,30.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.3,0.03,0.59,0.77,0.0764715578477636,0.27,1.5945528779145042,53.22023,1.8215,128.76999999999998,7.719999999999999,7.160803027594042,0.131919483018999,14.071618068903804,5.560924926298081,0.3863,0.0672349999999999,3.2909,53.220326,198.01708878412398,14.07185448987176,-0.2892743493257365,1.7413939846613138,26.9815,95.95,68.9685,51.9961,58.6934,58.9332,128.76999999999998,51.2771,7.160803027594042,1.3646066027736605,0.014378961787080868,124.0,143.0,19.0,124.0,125.0,128.0,1.8215,0.017402749999999988,0.13191948301899908,-0.3046769726486111,-0.21524035620674775,1.61,2.16,0.55,1.66,1.88,1.91,7.719999999999999,6.401599999999999,2.530138336138955,-0.9582495310241944,-0.5813034369500611,3.0,10.0,7.0,6.0,9.0,10.0,0.3,0.29,0.59,0.77,0.72,0.28,0.21,0.79,0.72,0.28,0.69,0.31,0.4484941697790375,138.0829499442027,334.10057398586736,4.725978065661702,20.02994821131394,0.03,0.8200000000000001,0.13,0.69,0.03,0.6699999999999999,0.21,0.79,0.72,0.28,0.2274,0.05924799999999999,0.016423379999999998,4.397537379067722,11.418279070091028,0.21035259119523156,22.438316063143386,0.21482409082782125,0.10817397607557926
R02708,Co:16.6667;Cr:16.6667;Cu:16.6667;Fe:16.6667;Ni:16.6667;Ti:16.6667,1272.0,25.0,,,,,,,191.283010032718,,0,,Cantor-type HEA/MEA,,,,,0.0,0.0,0.0,0.0,0.0,16.666666666666668,16.666666666666668,16.666666666666668,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,6,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.5,0.0637308767385161,0.0,1.791759470029354,56.14666666666666,1.7866666666666664,129.66666666666666,7.999999999999999,7.888106377466155,0.1387643886433243,5.080510429299621,6.083372527608855,0.4166666666666668,0.0727777777777777,3.5,56.14678333333333,25.811973154722224,5.080548509238173,-0.24898559502363196,-0.9746811921691094,47.867,63.546,15.679000000000002,51.9961,55.845,58.9332,129.66666666666666,62.22222222222222,7.888106377466155,1.6522011077929384,0.9591007653061299,124.0,147.0,23.0,125.0,126.0,128.0,1.7866666666666664,0.019255555555555547,0.1387643886433243,-0.7993085385173302,-1.006328728270912,1.54,1.91,0.3699999999999999,1.66,1.83,1.9,7.999999999999999,5.666666666666666,2.3804761428476167,-0.44479485022066073,-1.0795847750865062,4.0,11.0,7.0,6.0,8.0,10.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.5,0.5,0.5,0.16666666666666666,0.8333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.5039617607727125,156.74831403752924,361.99814450990436,4.98794358502079,22.334075753824433,0.16666666666666666,0.9999999999999999,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.8333333333333333,0.6666666666666666,0.3333333333333333,0.16666666666666669,0.027777777777777773,0.0046296296296296285,5.999999999999999,14.13358929610319,0.24863240734331826,9.103120900299974,1.314684396244359,0.13876438864332427
R02709,Co:17.2345;Cr:17.2345;Cu:17.2345;Fe:17.2345;Ni:17.2345;Ti:13.8277,1042.0,25.0,,,,,,,193.704271065461,,0,,Cantor-type HEA/MEA,,,,,0.0,0.0,0.0,0.0,0.0,17.234468937875754,17.234468937875754,17.234468937875754,17.234468937875754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.234468937875754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.827655310621244,0.0,0.0,0.0,0.0,0.0,6,0.1723446893787575,0.1382765531062124,0.344689378757515,0.5170340681362726,0.0639536680530175,0.034068136272545,1.7887129378229198,56.42873947895792,1.795070140280561,129.07615230460922,8.13627254509018,7.3319661674486,0.1332969664046625,4.92705844557549,5.6803414391728655,0.4161830675378815,0.0691312886293629,3.1319071007746966,56.42886012024048,24.276236980954703,4.927092142527345,-0.29254865591647017,-0.8566890733707324,47.867,63.546,15.679000000000002,51.9961,58.6934,58.9332,129.07615230460922,53.75772788061092,7.3319661674486,1.9195135161062442,2.0000216756996307,124.0,147.0,23.0,125.0,126.0,128.0,1.795070140280561,0.017768081252685725,0.13329696640466251,-0.9059713838502101,-0.7736767901382131,1.54,1.91,0.3699999999999999,1.66,1.88,1.9,8.13627254509018,5.296059051971679,2.3013168082581936,-0.5080199303048042,-0.9381705856811986,4.0,11.0,7.0,6.0,9.0,10.0,0.17234468937875752,0.17234468937875752,0.34468937875751504,0.5170340681362726,0.5170340681362726,0.48296593186372744,0.13827655310621242,0.8617234468937877,0.6893787575150301,0.3106212424849699,0.5170340681362726,0.48296593186372744,0.503104873583682,157.363892238698,359.9563357928368,5.005935323061616,22.68972850562681,0.13827655310621242,1.0,0.3106212424849699,0.6893787575150301,0.17234468937875752,0.6553106212424851,0.13827655310621242,0.8617234468937875,0.6893787575150301,0.3106212424849699,0.16763386492423726,0.02823940981186875,0.004776839440157126,5.965381758942047,13.114782737520141,0.23843000827375618,8.813153457236236,1.013839009126159,0.13329696640466251
R02710,Co:19.8397;Cr:19.8397;Cu:19.8397;Fe:19.8397;Ni:19.8397;V:0.8016,303.0,25.0,,,,,,,204.872996341029,,0,,Cantor-type HEA/MEA,,,,,0.0,0.0,0.0,0.0,0.0,19.83967935871744,19.83967935871744,19.83967935871744,19.83967935871744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.83967935871744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8016032064128257,0.0,0.0,0.0,0.0,6,0.1983967935871743,0.0080160320641282,0.3967935871743487,0.5951903807615231,0.0703560831282312,0.1903807615230461,1.6432082944263622,57.74760521042084,1.8343486973947896,126.2625250501002,8.769539078156315,1.738753854577284,0.0936657525443853,3.844357236727625,1.3770941567083017,0.401564652350794,0.0465099336950453,0.9279721768185676,57.74774008016033,14.779153045046892,3.844366403589399,-0.043481265115967435,-0.88612135893574,50.9415,63.546,12.604500000000002,55.845,58.6934,58.9332,126.26252505010021,3.0232649668073623,1.7387538545772838,0.5885510927142582,1.1631070314982237,124.0,134.0,10.0,125.0,126.0,128.0,1.8343486973947896,0.008773273199706026,0.09366575254438532,-1.1669679400117599,-0.293196163078667,1.63,1.91,0.28,1.83,1.88,1.9,8.769539078156315,3.0510961803366254,1.7467387269814068,-0.40545314800894333,-0.9884070102908584,5.0,11.0,6.0,8.0,9.0,10.0,0.19839679358717438,0.19839679358717438,0.39679358717434876,0.5951903807615231,0.5951903807615231,0.404809619238477,0.404809619238477,0.5951903807615231,0.5951903807615231,0.404809619238477,0.5951903807615231,0.404809619238477,0.4621793043060562,152.6393055179842,333.7381533864671,4.848565690354238,23.179718422651856,0.008016032064128256,1.0000000000000002,0.20641282565130264,0.7935871743486975,0.19839679358717438,0.6032064128256514,0.0,1.0000000000000002,0.7935871743486975,0.20641282565130264,0.19687069529841253,0.03904628144566692,0.007746558978175879,5.079476142877541,2.857134754413939,0.15391234140956678,6.317094758111656,0.013937906649918105,0.09366575254438533
R02711,Co:19.6607;Cr:19.6607;Cu:19.6607;Fe:19.6607;Ni:19.6607;V:1.6966,307.0,25.0,,,,,,,204.176021538818,,0,,Cantor-type HEA/MEA,,,,,0.0,0.0,0.0,0.0,0.0,19.66067864271457,19.66067864271457,19.66067864271457,19.66067864271457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.66067864271457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6966067864271457,0.0,0.0,0.0,0.0,6,0.1966067864271457,0.0169660678642714,0.3932135728542914,0.5898203592814372,0.0696604287267449,0.1796407185628742,1.6681162568414445,57.68620259481038,1.83250499001996,126.3323353293413,8.735528942115769,1.8791673144608132,0.0952233034504153,3.880702520133912,1.4874792819763312,0.4032205050975893,0.0475015338584308,0.9804831454854764,57.68633173652695,15.059999160829122,3.88072147426598,-0.043088305017707745,-0.9014558842974023,50.9415,63.546,12.604500000000002,55.845,58.6934,58.9332,126.3323353293413,3.531269795737866,1.8791673144608134,0.9803529184321739,2.4632864153720666,124.0,134.0,10.0,125.0,126.0,128.0,1.8325049900199601,0.009067477520009882,0.09522330345041534,-1.1316895768937683,-0.38740326636397926,1.63,1.91,0.28,1.83,1.88,1.9,8.735528942115769,3.150613941777124,1.7749968850049074,-0.41183554874774714,-0.9807477548816448,5.0,11.0,6.0,8.0,9.0,10.0,0.1966067864271457,0.1966067864271457,0.3932135728542914,0.5898203592814372,0.5898203592814372,0.4101796407185629,0.4101796407185629,0.5898203592814372,0.5898203592814372,0.4101796407185629,0.5898203592814372,0.4101796407185629,0.46918507757615563,153.9138394575521,337.0693575557303,4.889336353146939,23.307406775568253,0.016966067864271458,1.0,0.21357285429141717,0.7864271457085829,0.1966067864271457,0.6067864271457086,0.0,1.0,0.7864271457085829,0.21357285429141717,0.1935589898048215,0.038003301845279766,0.007470829748908673,5.166383648769644,3.134669545071386,0.15884354043948146,6.473494576387159,0.0318820801854629,0.09522330345041534
R02712,Co:19.4805;Cr:19.4805;Cu:19.4805;Fe:19.4805;Ni:19.4805;V:2.5974,330.0,25.0,,,,,,,203.474536096518,,0,,Cantor-type HEA/MEA,,,,,0.0,0.0,0.0,0.0,0.0,19.480519480519483,19.480519480519483,19.480519480519483,19.480519480519483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.480519480519483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5974025974025974,0.0,0.0,0.0,0.0,6,0.1948051948051948,0.0259740259740259,0.3896103896103896,0.5844155844155845,0.0689945737570802,0.1688311688311688,1.6880903649434813,57.62440259740259,1.8306493506493504,126.4025974025974,8.7012987012987,2.0081634709920952,0.0967301462878923,3.915970464913029,1.5887042768559645,0.4047900151796255,0.0484736043177601,1.032214538708045,57.62452597402598,15.33504749802665,3.915998914456776,-0.041018731470518176,-0.9180459278646196,50.9415,63.546,12.604500000000002,55.845,58.6934,58.9332,126.40259740259741,4.03272052622702,2.0081634709920952,1.201032296228354,2.9229314551063634,124.0,134.0,10.0,125.0,126.0,128.0,1.8306493506493506,0.009356721200877043,0.0967301462878923,-1.096247811154902,-0.4792277175568196,1.63,1.91,0.28,1.83,1.88,1.9,8.7012987012987,3.2484398718164953,1.8023428840862927,-0.41436852516585493,-0.9824943469104541,5.0,11.0,6.0,8.0,9.0,10.0,0.19480519480519481,0.19480519480519481,0.38961038961038963,0.5844155844155845,0.5844155844155845,0.4155844155844156,0.4155844155844156,0.5844155844155845,0.5844155844155845,0.4155844155844156,0.5844155844155845,0.4155844155844156,0.47480312333611685,154.89993300904013,339.7816040804657,4.920950879603662,23.38987719448392,0.02597402597402597,1.0,0.2207792207792208,0.7792207792207793,0.19480519480519481,0.6103896103896105,0.0,1.0,0.7792207792207793,0.2207792207792208,0.19041996964074887,0.036980897328342095,0.007201112415850453,5.251550044286979,3.3899614050040743,0.16328922787065464,6.610560033485729,0.05216009015563883,0.0967301462878923
R02713,Co:19.2615;Cr:19.2615;Cu:19.2615;Fe:19.2615;Ni:19.2615;V:3.6926,616.0,25.0,,,,,,,202.621650918469,,0,,Cantor-type HEA/MEA,,,,,0.0,0.0,0.0,0.0,0.0,19.261477045908183,19.261477045908183,19.261477045908183,19.261477045908183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.261477045908183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6926147704590817,0.0,0.0,0.0,0.0,6,0.1926147704590818,0.0369261477045908,0.3852295409181636,0.5778443113772455,0.0682328109808609,0.155688622754491,1.7080566805887734,57.54926447105788,1.828393213572854,126.4880239520958,8.659680638722554,2.151533892654881,0.098484084217522,3.957127070440364,1.700978342004711,0.4065671053103373,0.049620409878845,1.0935982326763638,57.549380838323344,15.65916759186836,3.9571666115881903,-0.03649102498826279,-0.9392557681783007,50.9415,63.546,12.604500000000002,55.845,58.6934,58.9332,126.4880239520958,4.629098091242664,2.151533892654881,1.341504174997643,2.970263732339405,124.0,134.0,10.0,125.0,126.0,128.0,1.828393213572854,0.009699114844163966,0.098484084217522,-1.0533886236748775,-0.586376815974123,1.63,1.91,0.28,1.83,1.88,1.9,8.659680638722554,3.3642226524993917,1.834181739223077,-0.4130571862441672,-0.9942474091126017,5.0,11.0,6.0,8.0,9.0,10.0,0.19261477045908182,0.19261477045908182,0.38522954091816364,0.5778443113772455,0.5778443113772455,0.42215568862275443,0.42215568862275443,0.5778443113772455,0.7704590818363273,0.22954091816367264,0.5778443113772455,0.42215568862275443,0.48041897733971267,155.84698519685477,342.53673817659103,4.9513924552940525,23.45090599851887,0.036926147704590816,0.9999999999999999,0.22954091816367264,0.7704590818363273,0.19261477045908182,0.6147704590818363,0.0,0.9999999999999999,0.7704590818363273,0.22954091816367264,0.18686578937932516,0.03578082340345185,0.006884076118821989,5.35143432792862,3.674941837138315,0.1682163979004906,6.759064863955173,0.07944785831160737,0.09848408421752199
R02714,Co:17.6200;Cu:23.0500;Fe:16.3600;Mn:20.9500;Ni:22.0200,478.0,25.0,,,,,,,185.226,,0,,Cantor-type HEA/MEA,,,,,0.0,0.0,0.0,0.0,0.0,17.62,0.0,23.05,16.36,0.0,0.0,0.0,0.0,0.0,20.95,0.0,0.0,0.0,22.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.2305,0.1636,0.4507,0.6602,0.0716914367329902,0.0669,1.601002926721626,58.6012992,1.813901,126.0539,9.0986,1.4783757269381828,0.1383649240197818,3.11629873562843,1.172812365930912,0.39834003,0.0647340592999999,0.8347487500000002,58.60142252000001,9.711357369036845,3.1163050827922554,0.467397936559108,-1.0388094605327436,54.938,63.546,8.607999999999997,55.845,58.6934,58.9332,126.0539,2.1855947899999997,1.4783757269381825,-0.0736173559323427,-1.40687512496092,124.0,128.0,4.0,125.0,126.0,127.0,1.813901,0.019144852198999987,0.1383649240197818,-1.3047697087409593,-0.13267201436522758,1.55,1.91,0.3599999999999999,1.83,1.88,1.9,9.098600000000001,2.13407804,1.4608483973362876,-0.13074913815300587,-1.3619867546391915,7.0,11.0,4.0,8.0,9.0,10.0,0.2305,0.2202,0.4507,0.6602,0.6269,0.3731,0.44,0.56,0.7905000000000001,0.2095,0.4507,0.5493,0.4503083518697745,152.4224714359941,327.86656272018524,4.717961808279687,23.665485221527284,0.0,1.0,0.0,1.0,0.2305,0.5932999999999999,0.0,1.0,0.7905,0.2095,0.20331994,0.04196772659200001,0.0087805120536418,4.918356753400577,2.366883864396771,0.22152264819659118,4.98921355552468,0.0,0.1383649240197818
R02715,Al:20.8607;Co:19.9818;Cr:19.8505;Fe:19.7899;Ni:19.5171,1631.0,25.0,,,,,,,192.386,,0,,Cantor-type HEA/MEA,,,,,0.0,20.86069299929286,0.0,0.0,0.0,19.981816345085363,19.850489948479645,0.0,19.78987776543085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.517122941711285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.2086069299929286,0.1951712294171128,0.4084250934437822,0.6069299929285786,0.0710287123433491,0.0134357005758157,1.609179786948444,50.2328189716133,1.775965249015052,129.3531669865643,7.150116173350844,7.128688280969378,0.1210877944702094,12.194976690532636,5.511027249692172,0.3999479601026637,0.0659487290979227,3.3551469498465463,50.2328525507627,148.72439318566757,12.195261095428322,-1.2881620736152668,-0.137568910478846,26.9815,58.9332,31.9517,51.9961,55.845,58.6934,129.3531669865643,50.81819660723014,7.128688280969378,1.3134091480998191,-0.09853284301147047,124.0,143.0,19.0,125.0,126.0,128.0,1.775965249015052,0.014662253969659672,0.1210877944702094,-0.30247169662826057,-1.6870750447411966,1.61,1.91,0.2999999999999998,1.66,1.83,1.88,7.150116173350844,6.267393410081892,2.503476265132524,-0.5933087799378077,-1.0257836709846868,3.0,10.0,7.0,6.0,8.0,9.0,0.2086069299929286,0.19981816345085363,0.4084250934437822,0.6069299929285786,0.7913930700070715,0.2086069299929286,0.2086069299929286,0.7913930700070715,0.592888170522275,0.40711182947772506,0.592888170522275,0.40711182947772506,0.4526082280240638,131.0665434745721,337.50566857188556,4.633812628580782,18.65593858791323,0.0,0.7913930700070715,0.19850489948479644,0.592888170522275,0.0,0.8001818365491464,0.2086069299929286,0.7913930700070715,0.592888170522275,0.40711182947772506,0.20010407979467254,0.0400629602538739,0.008025395108286955,4.997399358504351,11.471341083282987,0.1948520312072552,19.624367641212974,0.0,0.09582804140616431
